Input          File          : /data/videos/BQSquare_416x240_60.yuv
POC,0,TId:,0,(,I-SLICE,,nQP,32,QP,32,),96296,bits,[Y,33.8673,dB,U,39.7858,dB,V,40.3432,dB],[ET,5,],[L0,],[L1,],
POC,8,TId:,0,(,B-SLICE,,nQP,33,QP,33,),22672,bits,[Y,33.0305,dB,U,39.7271,dB,V,40.4176,dB],[ET,14,],[L0,0,],[L1,0,],
POC,4,TId:,0,(,B-SLICE,,nQP,34,QP,34,),2776,bits,[Y,31.9514,dB,U,39.7919,dB,V,40.5121,dB],[ET,11,],[L0,0,8,],[L1,8,0,],
POC,2,TId:,0,(,B-SLICE,,nQP,35,QP,35,),912,bits,[Y,32.2879,dB,U,39.7517,dB,V,40.4521,dB],[ET,8,],[L0,0,4,],[L1,4,8,],
POC,1,TId:,0,(,B-SLICE,,nQP,36,QP,36,),216,bits,[Y,32.7755,dB,U,39.7780,dB,V,40.4394,dB],[ET,6,],[L0,0,2,],[L1,2,4,],
POC,3,TId:,0,(,B-SLICE,,nQP,36,QP,36,),176,bits,[Y,31.7289,dB,U,39.7999,dB,V,40.4629,dB],[ET,7,],[L0,2,0,],[L1,4,8,],
POC,6,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1128,bits,[Y,31.9604,dB,U,39.8024,dB,V,40.5097,dB],[ET,9,],[L0,4,2,],[L1,8,4,],
POC,5,TId:,0,(,B-SLICE,,nQP,36,QP,36,),248,bits,[Y,31.6277,dB,U,39.7653,dB,V,40.4583,dB],[ET,10,],[L0,4,0,],[L1,6,8,],
POC,7,TId:,0,(,B-SLICE,,nQP,36,QP,36,),192,bits,[Y,32.1831,dB,U,39.7411,dB,V,40.4471,dB],[ET,9,],[L0,6,4,],[L1,8,6,],
POC,16,TId:,0,(,B-SLICE,,nQP,33,QP,33,),24456,bits,[Y,33.1212,dB,U,39.6977,dB,V,40.3928,dB],[ET,24,],[L0,8,6,4,0,],[L1,8,6,4,0,],
POC,12,TId:,0,(,B-SLICE,,nQP,34,QP,34,),3176,bits,[Y,31.7307,dB,U,39.7795,dB,V,40.4382,dB],[ET,13,],[L0,8,6,],[L1,16,8,],
POC,10,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1456,bits,[Y,32.0564,dB,U,39.7561,dB,V,40.4353,dB],[ET,11,],[L0,8,6,],[L1,12,16,],
POC,9,TId:,0,(,B-SLICE,,nQP,36,QP,36,),272,bits,[Y,32.3683,dB,U,39.7264,dB,V,40.4260,dB],[ET,8,],[L0,8,10,],[L1,10,12,],
POC,11,TId:,0,(,B-SLICE,,nQP,36,QP,36,),320,bits,[Y,31.6657,dB,U,39.7602,dB,V,40.4836,dB],[ET,11,],[L0,10,8,],[L1,12,16,],
POC,14,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1120,bits,[Y,31.8135,dB,U,39.7450,dB,V,40.4380,dB],[ET,10,],[L0,12,10,],[L1,16,12,],
POC,13,TId:,0,(,B-SLICE,,nQP,36,QP,36,),320,bits,[Y,31.5196,dB,U,39.7540,dB,V,40.4507,dB],[ET,9,],[L0,12,8,],[L1,14,16,],
POC,15,TId:,0,(,B-SLICE,,nQP,36,QP,36,),272,bits,[Y,32.1928,dB,U,39.6860,dB,V,40.4190,dB],[ET,9,],[L0,14,12,],[L1,16,14,],
POC,24,TId:,0,(,B-SLICE,,nQP,33,QP,33,),24104,bits,[Y,33.0554,dB,U,39.6129,dB,V,40.3875,dB],[ET,25,],[L0,16,14,12,8,],[L1,16,14,12,8,],
POC,20,TId:,0,(,B-SLICE,,nQP,34,QP,34,),3224,bits,[Y,31.6975,dB,U,39.6884,dB,V,40.4103,dB],[ET,12,],[L0,16,14,],[L1,24,16,],
POC,18,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1344,bits,[Y,31.9491,dB,U,39.7189,dB,V,40.4705,dB],[ET,10,],[L0,16,14,],[L1,20,24,],
POC,17,TId:,0,(,B-SLICE,,nQP,36,QP,36,),280,bits,[Y,32.3859,dB,U,39.7121,dB,V,40.4369,dB],[ET,9,],[L0,16,18,],[L1,18,20,],
POC,19,TId:,0,(,B-SLICE,,nQP,36,QP,36,),336,bits,[Y,31.5436,dB,U,39.6853,dB,V,40.4284,dB],[ET,11,],[L0,18,16,],[L1,20,24,],
POC,22,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1384,bits,[Y,31.5776,dB,U,39.6907,dB,V,40.4157,dB],[ET,11,],[L0,20,18,],[L1,24,20,],
POC,21,TId:,0,(,B-SLICE,,nQP,36,QP,36,),320,bits,[Y,31.3529,dB,U,39.7028,dB,V,40.4522,dB],[ET,10,],[L0,20,16,],[L1,22,24,],
POC,23,TId:,0,(,B-SLICE,,nQP,36,QP,36,),336,bits,[Y,32.1025,dB,U,39.6417,dB,V,40.4074,dB],[ET,9,],[L0,22,20,],[L1,24,22,],
POC,32,TId:,0,(,I-SLICE,,nQP,32,QP,32,),99152,bits,[Y,33.8095,dB,U,39.6111,dB,V,40.3709,dB],[ET,5,],[L0,],[L1,],
POC,28,TId:,0,(,B-SLICE,,nQP,34,QP,34,),2888,bits,[Y,32.4174,dB,U,40.1698,dB,V,40.9457,dB],[ET,12,],[L0,24,22,],[L1,32,24,],
POC,26,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1344,bits,[Y,32.3668,dB,U,40.0696,dB,V,40.8544,dB],[ET,13,],[L0,24,22,],[L1,28,32,],
POC,25,TId:,0,(,B-SLICE,,nQP,36,QP,36,),288,bits,[Y,32.4962,dB,U,39.9240,dB,V,40.6708,dB],[ET,9,],[L0,24,26,],[L1,26,28,],
POC,27,TId:,0,(,B-SLICE,,nQP,36,QP,36,),344,bits,[Y,32.0828,dB,U,40.1500,dB,V,40.9335,dB],[ET,11,],[L0,26,24,],[L1,28,32,],
POC,30,TId:,0,(,B-SLICE,,nQP,35,QP,35,),1128,bits,[Y,32.4179,dB,U,40.0129,dB,V,40.7942,dB],[ET,11,],[L0,28,26,],[L1,32,28,],
POC,29,TId:,0,(,B-SLICE,,nQP,36,QP,36,),280,bits,[Y,32.0006,dB,U,40.0902,dB,V,40.9146,dB],[ET,4,],[L0,28,24,],[L1,30,32,],
